"customer_id","credit_score","estimated_salary"
"15756472",804,128276.95
"15682890",745,140197.42
"15641994",667,32462.39
"15733297",518,162253.90
"15767793",819,30498.70
"15725698",520,90280.70
"15813532",625,32615.21
"15576760",673,196142.26
"15732102",656,16998.72
"15739046",850,62980.96
"15631927",574,185660.30
"15672115",679,77331.77
"15618765",530,97338.62
"15679148",508,67234.33
"15728474",558,143783.28
"15636999",414,77661.12
"15754261",648,89123.99
"15629150",721,70810.80
"15736274",751,17550.49
"15627697",662,21497.27
"15721585",628,124749.08
"15639946",597,36051.46
"15792176",698,143681.83
"15699450",723,150694.58
"15729954",586,170487.40
"15600103",633,97684.46
"15786200",564,53520.03
"15797010",649,15200.61
"15670172",622,196894.62
"15627352",459,4969.13
"15622494",718,26229.24
"15585835",655,134034.32
"15595071",696,198032.93
"15628203",637,119882.86
"15667190",630,133102.30
"15780212",592,176395.02
"15766869",634,193179.88
"15775741",608,125062.02
"15628170",565,143287.58
"15701318",763,87236.40
"15710928",665,93769.89
"15682547",649,88965.46
"15631170",695,30793.61
"15648702",775,74532.02
"15783444",788,113086.08
"15809178",569,32574.01
"15806688",726,130113.78
"15576824",564,104722.47
"15675422",544,14559.62
"15681550",614,598.80
"15812628",453,129697.99
"15597951",471,36315.03
"15807045",829,1114.12
"15581748",754,70954.41
"15770420",749,73470.98
"15608230",667,91573.19
"15730339",670,3154.95
"15712584",670,88187.81
"15592816",623,118855.26
"15641480",571,125256.53
"15708505",641,39016.43
"15791131",551,145796.49
"15618225",741,168816.22
"15644724",472,73322.00
"15662098",650,113677.53
"15723894",625,124607.70
"15787699",650,11276.48
"15687738",535,136620.64
"15576126",649,70523.92
"15658889",689,51980.25
"15667046",694,113481.02
"15669957",655,49025.79
"15655794",620,145937.99
"15599829",577,25161.61
"15753332",401,175753.55
"15671124",599,24903.09
"15767474",481,169719.35
"15720671",704,179565.57
"15626787",698,115337.74
"15774491",480,48131.92
"15579647",682,160828.98
"15625522",700,145151.96
"15765806",492,196293.76
"15566708",444,161653.50
"15668347",624,84635.64
"15575214",709,159486.76
"15591123",557,38596.34
"15573280",646,27814.74
"15589018",719,183893.31
"15654495",706,140803.70
"15597265",660,146585.53
"15733876",667,40062.29
"15677217",705,181300.32
"15747265",598,84136.12
"15713379",669,197594.34
"15730433",580,125953.83
"15693347",676,75465.41
"15715465",714,177737.07
"15680736",597,7144.46
"15610765",559,155639.76
"15650034",564,162428.05
"15782468",850,12457.76
"15685109",689,14917.09
"15776233",758,182184.09
"15761141",604,129984.20
"15781702",733,194872.97
"15790235",778,117507.11
"15641416",732,157527.60
"15775234",646,92612.88
"15659475",597,74850.84
"15642202",821,127413.00
"15771417",640,69584.30
"15585100",511,198814.24
"15700487",805,162643.15
"15726589",540,114092.52
"15747503",705,68860.30
"15595883",540,16150.34
"15663826",532,115227.02
"15742820",535,170621.55
"15624793",627,103099.22
"15597930",646,172495.81
"15665110",515,38772.82
"15770719",697,44946.29
"15731327",652,146007.70
"15576044",579,145558.42
"15775662",760,193312.33
"15646817",769,40257.79
"15596060",498,46677.90
"15723299",774,153887.93
"15636982",705,103108.33
"15751175",648,58652.23
"15618936",688,91624.11
"15787529",592,65986.48
"15780128",705,113845.19
"15615991",654,67607.90
"15757001",624,145471.94
"15595388",594,124071.71
"15699550",695,67502.12
"15581620",597,78707.97
"15600934",758,171189.83
"15738672",737,149381.32
"15721307",694,100335.55
"15619280",683,152698.24
"15768244",538,41192.95
"15806837",669,132540.33
"15643496",730,96875.52
"15813916",622,152305.47
"15626385",714,49672.01
"15603582",569,133997.53
"15764351",668,50454.80
"15667938",628,16402.11
"15576360",600,67803.83
"15628813",693,9241.78
"15584190",704,100601.73
"15716449",527,98734.15
"15759913",553,160574.09
"15701555",575,26015.80
"15758482",626,187172.54
"15758171",582,55763.66
"15680346",683,75848.22
"15649124",850,40313.47
"15812917",653,23864.21
"15768455",679,51380.90
"15703059",549,93551.36
"15646196",850,169415.54
"15585451",558,6935.31
"15714057",528,25399.70
"15748473",801,66256.27
"15785782",513,114709.13
"15693233",666,158357.97
"15757521",606,164815.59
"15812513",599,132127.69
"15674950",544,146637.45
"15678572",529,90256.06
"15713608",850,34827.43
"15579262",497,22074.48
"15610426",764,109805.17
"15776454",603,100478.60
"15771483",609,97416.34
"15648489",487,24207.86
"15646609",748,69132.66
"15693203",710,9376.89
"15813067",432,43046.70
"15769829",534,20856.31
"15662434",607,187048.72
"15773503",551,53420.53
"15705890",674,37013.29
"15711398",525,89566.64
"15752375",645,149913.84
"15659175",755,18066.69
"15597033",708,26912.34
"15590228",715,173511.72
"15631848",727,146785.44
"15654211",559,1050.33
"15707968",545,89587.34
"15594084",524,74405.34
"15651093",707,54409.48
"15798824",671,3647.57
"15671591",439,198874.52
"15707189",667,53412.54
"15733581",831,194867.78
"15641640",545,150452.88
"15585284",604,57807.05
"15617866",657,107534.32
"15667751",487,194073.33
"15669411",750,126233.18
"15789425",694,182354.46
"15570943",711,120586.32
"15685829",551,50578.40
"15721917",559,86575.46
"15776047",620,153392.28
"15716024",660,115509.59
"15675328",449,82176.48
"15604314",703,63717.49
"15658339",795,198745.94
"15630402",594,5719.11
"15689616",586,20058.61
"15774224",613,170638.98
"15701291",601,30607.11
"15719606",657,37171.46
"15644119",531,42589.33
"15646859",621,66799.28
"15606836",782,101866.39
"15664150",528,49284.00
"15624510",696,27445.40
"15810944",586,70760.69
"15668575",626,104502.02
"15603246",498,165407.96
"15804002",691,113580.79
"15728773",568,45978.39
"15598044",715,152012.36
"15694829",680,77349.92
"15600575",802,47322.05
"15727311",539,38772.65
"15570769",494,24489.44
"15606274",594,14466.08
"15746139",596,63142.12
"15704987",649,41858.43
"15628972",699,127443.82
"15697686",787,84151.98
"15733883",604,58595.64
"15617482",489,37240.11
"15704583",651,114522.68
"15621083",698,72549.27
"15649487",578,176712.59
"15736760",538,152855.96
"15714658",696,73371.65
"15599081",507,70323.68
"15705113",685,9663.28
"15631159",705,142514.66
"15792818",499,118623.94
"15633531",717,68400.14
"15744529",510,115291.86
"15669656",632,170382.99
"15581198",668,112946.67
"15729054",744,79812.77
"15573452",663,19862.78
"15776733",638,158610.89
"15724858",688,191212.63
"15713144",588,61931.21
"15690188",631,58043.02
"15689425",687,22247.27
"15671766",599,31448.52
"15782806",718,146875.86
"15764419",730,116081.93
"15591915",533,73669.94
"15772798",711,93959.96
"15792008",555,158918.03
"15715541",850,198193.75
"15639277",678,13160.03
"15798850",576,4660.91
"15776348",835,180197.74
"15727696",592,63023.02
"15793813",774,118971.74
"15694395",620,154700.61
"15764195",519,97577.17
"15744919",734,48990.50
"15671655",763,140262.96
"15654901",733,130189.53
"15649136",650,16301.91
"15775562",538,126962.41
"15807481",577,158750.53
"15642885",792,199644.20
"15789109",686,144272.71
"15814004",589,98320.27
"15673619",530,64129.03
"15595135",778,181221.09
"15583681",616,163809.08
"15605000",550,171457.06
"15718071",655,15801.02
"15679760",721,102950.79
"15654574",499,174918.46
"15577178",511,193160.25
"15595324",579,5831.00
"15756932",696,82298.59
"15726358",681,130686.59
"15595228",815,52885.23
"15782530",681,68985.99
"15592877",641,35367.19
"15651983",591,196241.94
"15746737",565,170705.53
"15774179",487,126477.41
"15667265",729,159618.17
"15655123",505,195395.33
"15595917",580,168285.85
"15668385",642,138052.51
"15709476",850,71179.31
"15711218",616,55556.30
"15798659",526,31705.19
"15663939",523,186118.93
"15694946",663,195580.28
"15631912",840,54113.38
"15768816",570,127528.84
"15682268",676,60231.74
"15684801",689,156878.42
"15636428",703,182784.11
"15809823",491,129690.50
"15699284",584,113860.81
"15786993",810,184524.74
"15709441",745,36124.98
"15710257",625,121316.07
"15582492",535,185630.76
"15575694",729,71133.12
"15756820",655,32020.42
"15766289",751,162760.96
"15593014",525,175178.56
"15584545",532,177099.71
"15675949",696,66406.37
"15672091",786,59559.81
"15801658",580,175750.21
"15706185",596,174311.30
"15789863",683,171716.81
"15720943",747,189362.39
"15697997",602,180716.10
"15665416",779,116977.89
"15660200",551,185105.44
"15619653",666,35046.97
"15773447",526,36251.00
"15739160",849,103174.50
"15689237",471,122642.09
"15679297",628,122937.57
"15591433",674,8757.39
"15642725",797,125782.29
"15701962",590,122487.73
"15811613",588,20066.38
"15741049",577,55473.15
"15724423",571,38962.94
"15574305",680,63795.80
"15678168",648,163060.43
"15697020",618,26578.69
"15610801",648,5066.76
"15745232",759,140497.67
"15722758",585,146156.98
"15792102",774,199316.19
"15675185",697,103944.37
"15801247",605,138021.36
"15725660",676,68621.98
"15638963",678,28149.06
"15800061",495,135169.76
"15578006",787,116537.96
"15668504",770,105922.69
"15687491",817,88211.12
"15610403",659,26900.63
"15741094",693,3494.02
"15807909",744,113163.17
"15666141",829,19324.50
"15617134",716,189678.70
"15783029",671,26387.71
"15622833",835,106276.55
"15746422",636,45015.38
"15750839",649,173495.77
"15749130",621,52581.96
"15779862",658,146339.27
"15767871",784,182609.97
"15679651",783,197890.65
"15576219",615,6225.63
"15699247",791,123977.86
"15619087",762,170195.40
"15605327",607,114190.30
"15610140",601,27022.57
"15791174",540,59457.00
"15602373",812,165038.41
"15762605",685,154181.41
"15598840",680,134960.98
"15744279",680,65708.50
"15670619",631,117374.22
"15599533",569,77703.19
"15757837",584,177651.38
"15697574",582,60954.45
"15578738",609,151924.90
"15762228",506,26318.73
"15614827",503,147557.71
"15789815",503,125918.17
"15579781",806,190803.37
"15587013",653,11043.54
"15570932",666,119100.05
"15794661",674,140579.17
"15581654",798,37731.95
"15644296",740,1852.58
"15614420",531,172049.84
"15609653",614,133591.11
"15594577",556,192751.18
"15584114",678,193828.27
"15673367",587,55775.72
"15685576",527,102280.29
"15774727",757,44965.44
"15694288",468,170661.02
"15603319",693,197145.89
"15759066",483,192359.90
"15814816",466,141210.18
"15724402",770,100557.03
"15571059",734,130805.54
"15674206",716,92606.98
"15715160",439,123956.83
"15730448",538,102758.43
"15662067",743,94876.65
"15779581",734,94811.85
"15662901",656,67840.81
"15689751",666,4050.57
"15667742",627,134665.25
"15738448",480,181647.13
"15680243",792,33282.84
"15745083",613,27965.00
"15708228",476,68343.53
"15628523",539,198161.07
"15708196",696,196858.40
"15735549",810,120511.03
"15809347",763,30886.35
"15660866",640,2743.69
"15766609",655,167778.62
"15654230",526,132404.64
"15794566",678,144423.17
"15800890",554,181204.50
"15697424",597,182726.22
"15724536",560,120880.72
"15735878",850,26812.89
"15707596",546,66732.63
"15657163",623,100834.22
"15622478",698,107815.31
"15779529",620,34665.79
"15636023",619,147093.84
"15582066",561,36942.35
"15666675",753,16460.77
"15732987",721,45610.63
"15789432",451,184954.11
"15663161",680,47795.43
"15694879",590,196789.90
"15593715",634,173425.68
"15575002",676,36221.18
"15622171",642,174738.20
"15795224",760,67131.30
"15685346",736,165692.03
"15691808",656,194691.95
"15721007",776,129525.50
"15794253",832,146511.20
"15694453",631,51752.18
"15813113",795,35418.69
"15614187",648,57995.74
"15619407",615,108152.75
"15646227",682,166144.98
"15660541",694,101737.80
"15753874",694,33326.71
"15617877",607,81140.09
"15772073",664,140173.17
"15701537",756,166513.49
"15736228",645,103232.60
"15780572",653,120736.04
"15769596",710,15832.43
"15586996",697,188772.45
"15722061",619,114323.66
"15638003",648,181534.04
"15775590",482,102640.52
"15730688",548,158585.17
"15753102",752,178722.24
"15810075",648,153955.38
"15723373",643,65374.86
"15795298",573,102986.15
"15584320",686,136643.84
"15724161",644,77063.63
"15750056",702,9633.01
"15609637",652,43496.36
"15794493",641,24267.28
"15569641",692,59354.24
"15815236",574,28269.86
"15811177",643,143162.34
"15680587",834,20199.30
"15672821",591,48606.92
"15767681",470,89013.67
"15600379",608,59890.29
"15801336",649,106655.88
"15721592",665,156439.56
"15581282",651,24176.44
"15746203",555,43507.10
"15583137",637,132005.85
"15680752",675,80496.71
"15688172",677,88947.56
"15791373",850,12639.67
"15589449",815,94248.16
"15692819",665,11865.76
"15727467",485,141449.86
"15734312",577,149457.81
"15764604",586,119814.25
"15613014",722,24924.92
"15759684",528,139481.53
"15609669",542,41268.65
"15685536",552,1351.41
"15750447",678,147489.76
"15663249",575,111175.09
"15638646",669,95963.14
"15734161",636,43128.95
"15631070",667,137674.96
"15761950",652,153383.54
"15649668",637,96660.76
"15713912",516,115818.16
"15586757",801,37898.50
"15596522",692,145222.93
"15625395",585,41219.09
"15760570",590,59249.83
"15566689",554,116747.62
"15725794",659,116249.72
"15673539",690,61257.83
"15705298",697,141798.98
"15675791",610,102638.35
"15747043",599,13210.56
"15736397",544,35550.97
"15678201",548,104469.06
"15720745",635,142935.83
"15637593",722,195486.28
"15598070",564,63170.00
"15787550",719,58320.06
"15603942",547,177747.03
"15733973",850,19632.64
"15596761",515,18424.24
"15652400",667,18897.78
"15717893",607,97879.02
"15622585",525,63197.88
"15733964",606,75860.01
"15753861",686,78622.46
"15747097",611,23598.23
"15594762",827,13460.27
"15667417",572,19998.31
"15684861",726,185075.63
"15742204",579,135815.38
"15623502",598,44251.33
"15774872",663,136349.55
"15611191",505,52693.99
"15674331",576,93767.03
"15619465",555,197866.55
"15575247",524,126812.85
"15695679",776,79503.05
"15713463",645,129936.53
"15785170",850,175094.62
"15796351",603,130379.50
"15639576",691,153228.00
"15693264",583,111285.85
"15589715",584,49553.38
"15769902",679,98015.85
"15587177",646,88481.32
"15814553",559,66879.27
"15601550",595,24802.77
"15664907",527,21312.16
"15612465",684,190263.78
"15810800",673,72873.33
"15665760",802,57764.65
"15588080",675,110273.84
"15776844",762,55500.17
"15717560",580,57541.08
"15629739",621,90384.26
"15729908",411,120694.35
"15716781",815,178028.96
"15646936",631,180990.29
"15768151",514,155407.21
"15579212",638,33676.48
"15721835",791,89666.28
"15800515",516,127558.26
"15591279",734,77272.62
"15587419",611,107665.68
"15750335",850,184044.80
"15699619",641,91510.71
"15606472",585,87363.56
"15778368",552,117505.07
"15671387",507,180626.68
"15573926",735,93478.96
"15709183",707,114672.64
"15577514",698,13387.88
"15778830",841,173240.52
"15768072",688,27557.18
"15768293",614,5552.37
"15654456",511,88307.87
"15807525",447,33879.26
"15574372",738,181429.87
"15671249",422,102655.31
"15779744",537,96555.42
"15624755",707,189366.03
"15611430",690,12847.61
"15774744",664,143433.33
"15629885",850,183983.82
"15708791",584,169137.24
"15793890",728,163365.85
"15646091",560,123181.44
"15596984",629,16447.60
"15800215",658,173948.40
"15577806",794,192154.66
"15749381",790,198224.38
"15683758",640,67202.74
"15670615",652,68789.93
"15715622",583,147964.99
"15707634",775,161069.73
"15806901",584,127749.61
"15775335",635,191914.37
"15724150",814,185791.90
"15627220",735,184570.04
"15672330",678,130446.65
"15668521",693,82867.55
"15807837",640,187632.22
"15592570",773,56759.79
"15748589",736,34180.33
"15635893",693,158545.25
"15757632",496,182337.98
"15691863",751,84175.34
"15706071",528,22197.80
"15654296",754,189641.11
"15755018",568,154491.39
"15594041",592,90020.74
"15670587",558,197264.35
"15724527",825,31933.06
"15801904",677,8755.69
"15658195",653,52820.13
"15630113",593,20008.46
"15784320",632,34607.14
"15676513",601,177384.45
"15574072",786,165702.64
"15633854",654,167889.10
"15618566",572,133122.62
"15733014",813,140454.14
"15753343",523,59938.81
"15746076",506,12016.79
"15608226",513,81251.24
"15605684",664,134169.85
"15638988",684,94888.60
"15628767",608,175696.16
"15737977",527,96758.58
"15758116",666,128019.48
"15575119",779,146895.36
"15625126",629,139356.30
"15567114",430,2923.61
"15672242",712,121232.51
"15681327",682,2053.42
"15802585",634,6382.46
"15740630",487,158750.13
"15815420",808,74028.36
"15711468",527,44099.75
"15799626",637,17323.00
"15659325",802,175043.69
"15651352",529,146388.85
"15684925",850,2465.80
"15657439",738,47799.15
"15574122",817,165562.84
"15720508",735,72927.68
"15599078",619,38270.47
"15702300",671,120893.07
"15660735",581,188377.21
"15671390",690,55902.93
"15647385",579,4523.74
"15739223",688,102195.16
"15631305",599,60843.09
"15809263",729,25548.47
"15640866",718,134462.29
"15775663",712,132702.64
"15631800",474,75698.44
"15654292",565,105642.43
"15648320",658,102153.75
"15726747",714,166677.54
"15694510",725,24218.65
"15572291",825,117122.50
"15603465",665,51871.95
"15685628",670,84321.03
"15792729",474,160213.27
"15767414",591,88695.19
"15568044",508,6123.15
"15751333",695,167749.54
"15623062",660,71638.00
"15713621",687,198064.52
"15670668",658,54914.92
"15750638",705,190659.17
"15747878",739,51637.67
"15726796",844,119333.38
"15754952",602,127095.14
"15652192",759,93541.14
"15681924",747,89289.54
"15763544",673,108762.16
"15764431",671,28238.25
"15684010",640,34130.43
"15648881",581,7926.35
"15733303",630,27330.27
"15643294",703,79997.14
"15749905",698,50213.81
"15625175",742,60920.03
"15643967",652,197699.80
"15578251",644,92809.73
"15772573",735,163516.16
"15733234",777,62449.07
"15721582",644,115800.10
"15628219",665,110359.68
"15571302",529,78695.68
"15637178",803,128378.04
"15601184",604,155248.62
"15629511",738,123499.27
"15570629",655,99920.41
"15665766",698,53289.49
"15693732",775,67622.34
"15765982",735,11783.10
"15582016",766,62402.38
"15798024",537,186235.98
"15588622",599,79005.95
"15724863",420,144870.28
"15618213",674,95481.00
"15780411",570,820.46
"15725429",623,174777.98
"15600626",710,8991.17
"15668460",466,2797.27
"15576263",759,22303.17
"15720354",581,197562.08
"15691624",820,23067.97
"15793196",759,190294.12
"15633352",628,113167.17
"15750874",676,124777.14
"15588923",591,124625.08
"15715745",690,49599.27
"15611800",624,151411.50
"15576928",573,122964.18
"15793693",694,57088.97
"15581252",632,7820.78
"15797760",632,149188.41
"15790564",832,134638.97
"15593736",598,184980.23
"15595937",430,122373.42
"15815628",711,80215.20
"15782802",582,14081.64
"15627412",605,199390.45
"15734609",657,7667.48
"15710689",578,74965.61
"15565806",532,30583.95
"15815530",612,149682.78
"15632272",792,92664.09
"15684103",674,138423.10
"15654519",680,3148.20
"15767722",593,197933.50
"15654346",679,37341.17
"15660147",493,79577.40
"15814998",688,197602.29
"15802207",769,87537.32
"15658668",581,41623.59
"15715079",465,168280.95
"15570360",641,125986.18
"15674678",731,548.52
"15780925",625,96088.54
"15688193",468,107787.42
"15778219",790,20510.79
"15696514",587,192026.02
"15712303",692,118188.15
"15719090",676,189540.95
"15735632",571,63736.17
"15619436",700,95740.37
"15722404",445,127939.19
"15662063",746,193438.69
"15745605",722,90655.94
"15636658",596,12067.39
"15784130",850,54191.38
"15606755",597,58667.16
"15801699",436,35687.43
"15784097",660,14288.93
"15764654",649,247.36
"15612092",646,78111.84
"15610903",560,79547.39
"15705777",710,193266.72
"15661936",513,105028.46
"15700864",607,116106.52
"15722965",757,53179.21
"15737521",619,140947.05
"15814465",612,171837.06
"15580988",842,123437.05
"15789974",713,197519.66
"15713370",657,183058.51
"15748673",770,22710.72
"15754919",773,69303.15
"15641662",470,63705.90
"15813422",781,116429.51
"15713596",428,58381.77
"15791216",600,177378.66
"15689031",697,35450.53
"15763704",692,164621.43
"15631339",791,174435.48
"15771509",538,94047.75
"15769586",820,119087.25
"15656096",679,184800.27
"15585280",649,75035.48
"15743582",632,62703.38
"15761692",594,190882.69
"15627840",682,91981.85
"15778861",720,91881.29
"15770554",769,7118.02
"15806956",746,11710.40
"15701908",623,25904.12
"15736990",537,86911.49
"15743714",468,10958.18
"15807993",588,5790.90
"15644686",729,42855.97
"15677377",543,78915.68
"15626412",499,81409.00
"15643679",784,179252.73
"15728456",604,42171.13
"15630661",614,58965.04
"15734044",671,102681.32
"15705001",587,125553.52
"15809817",593,53478.02
"15809137",453,198376.02
"15751593",570,105525.36
"15626491",655,47349.00
"15765461",632,178822.32
"15568120",681,72127.83
"15787161",591,163504.33
"15812324",779,190623.02
"15588944",456,140758.07
"15694253",686,132374.41
"15759566",617,53949.98
"15675675",850,121982.73
"15802060",646,136983.77
"15660505",735,114371.33
"15782630",543,62389.35
"15700710",490,24435.77
"15742834",640,10908.33
"15806511",445,90977.48
"15608166",761,81062.93
"15614230",426,61230.83
"15729958",777,126837.72
"15800814",534,115668.53
"15674727",777,38819.45
"15657779",806,86994.54
"15801395",790,195204.99
"15757911",643,131301.74
"15665340",584,100835.19
"15787151",638,198969.78
"15757821",771,41542.95
"15600688",600,118272.07
"15594878",661,69586.27
"15569248",554,149629.13
"15812706",627,146680.25
"15645045",659,132809.18
"15766746",835,28707.69
"15700383",763,104706.29
"15632551",625,75335.68
"15795129",799,136827.96
"15650545",849,139065.94
"15612769",692,70179.91
"15710853",623,116160.04
"15623712",453,83008.49
"15653251",408,188484.52
"15755077",778,133699.82
"15808557",695,72172.13
"15614687",677,191057.76
"15626882",662,48233.75
"15748034",534,79178.31
"15632324",602,162347.05
"15761023",554,7611.61
"15761453",667,88890.05
"15646726",672,63833.09
"15637169",838,78310.04
"15636024",692,37898.91
"15801218",675,179521.24
"15642655",731,130726.96
"15690130",468,198714.29
"15653753",542,89543.25
"15641359",662,2423.90
"15776827",770,180326.83
"15647725",675,166305.16
"15648455",647,29883.63
"15580629",604,192029.19
"15730161",833,1710.89
"15626612",741,135163.76
"15662865",658,84927.42
"15629094",528,149912.28
"15651823",590,88206.04
"15594827",675,163667.56
"15786392",765,100153.43
"15727353",650,32275.09
"15733777",817,65501.91
"15614302",699,189392.66
"15723263",495,116069.24
"15687270",491,139861.53
"15803121",847,144184.06
"15598700",676,157888.50
"15741875",746,71911.30
"15631709",470,45033.75
"15672970",714,150465.93
"15761670",695,126381.60
"15706005",674,90189.72
"15790336",664,122433.09
"15754267",697,123825.83
"15791988",670,11426.70
"15683375",541,114951.42
"15625151",640,184636.05
"15635285",647,91055.27
"15574296",757,93991.65
"15711618",704,116511.12
"15670943",778,190631.23
"15634359",639,199970.74
"15586629",637,139947.17
"15588461",686,8816.37
"15773221",577,135650.72
"15664227",506,24577.34
"15741745",757,131249.46
"15652626",826,140126.17
"15599410",721,168219.75
"15571958",489,171867.08
"15785406",446,70613.52
"15687884",677,117946.30
"15621685",769,84872.66
"15628886",677,60590.72
"15699325",555,8444.50
"15578369",652,159132.83
"15654156",722,76998.69
"15707199",643,55835.66
"15671630",796,177524.19
"15632079",720,45985.52
"15767921",613,60297.72
"15573599",506,194421.12
"15747208",608,93568.77
"15582762",667,34702.92
"15772528",750,54473.60
"15755798",610,113943.17
"15788683",588,153727.32
"15616922",479,19116.97
"15771855",682,112554.68
"15601873",677,47318.75
"15657868",850,36690.49
"15711716",580,106918.67
"15734246",746,194563.65
"15792151",635,91086.73
"15770159",664,108008.65
"15747649",558,172363.52
"15639357",415,178587.36
"15738907",798,31907.44
"15663446",792,18922.18
"15750867",489,147222.95
"15715939",730,1474.79
"15763806",773,24924.92
"15637993",711,46884.10
"15720338",592,128918.42
"15627162",695,105291.26
"15596710",640,145381.65
"15781678",470,103792.53
"15634968",789,71121.04
"15609475",604,52327.57
"15573319",493,197428.64
"15738291",671,83210.84
"15782456",656,193099.43
"15794841",739,193008.52
"15684696",560,157567.37
"15629846",827,108977.50
"15674442",681,147759.84
"15571689",740,27528.40
"15730469",663,36479.27
"15809320",845,31726.76
"15684367",555,96398.51
"15793049",680,139558.60
"15603665",638,95007.80
"15613623",640,101663.47
"15569572",778,106197.44
"15698791",679,48466.89
"15626233",593,151978.36
"15607263",788,13288.46
"15610900",770,22666.77
"15624775",729,102391.06
"15691703",545,67830.20
"15745355",597,92090.36
"15724955",537,141023.01
"15628999",732,104222.80
"15654341",542,196395.05
"15744240",688,6866.31
"15632365",542,77737.86
"15729689",754,106116.84
"15759284",750,117948.00
"15602124",731,184581.68
"15661903",699,199378.58
"15664668",534,12483.39
"15736431",494,22404.64
"15748639",497,92887.06
"15628123",632,145157.97
"15602731",724,134889.95
"15794137",751,109309.29
"15748696",733,169964.12
"15725068",701,26327.42
"15807340",525,55072.93
"15586133",666,68574.88
"15576185",653,41671.81
"15660809",850,12409.01
"15616666",646,68367.18
"15706904",750,74564.41
"15606915",764,26843.76
"15749693",658,156774.75
"15791743",727,46019.43
"15796480",687,145411.39
"15790442",631,158268.84
"15609458",797,74637.57
"15593897",650,28391.52
"15604576",850,144385.54
"15666270",676,95181.06
"15572626",620,15627.51
"15727197",576,148477.57
"15714006",482,79957.95
"15642137",695,102763.69
"15665327",706,129654.22
"15626806",668,40652.33
"15662578",679,178291.09
"15790829",703,131906.44
"15654959",670,118607.40
"15760244",590,13848.58
"15715394",613,170903.40
"15722246",742,13161.66
"15609704",608,79304.38
"15757628",571,121402.53
"15633586",595,23305.01
"15565796",745,74510.65
"15717935",589,55601.44
"15577700",749,134526.87
"15747345",678,195424.01
"15678317",603,59563.49
"15698335",504,34595.58
"15768451",739,60036.99
"15753213",604,193021.49
"15769645",612,48108.72
"15657565",629,79082.76
"15620323",652,37914.12
"15679983",565,74593.84
"15812616",707,82967.97
"15601796",645,193441.23
"15729489",762,191790.29
"15613216",639,92455.96
"15657937",709,155231.55
"15815428",823,9217.92
"15632859",444,138743.86
"15640409",817,87941.85
"15699492",665,187508.06
"15623536",646,171519.06
"15707551",568,27012.00
"15577999",850,70916.00
"15788775",473,73073.68
"15758362",731,88783.59
"15807961",619,145524.36
"15710978",715,21333.22
"15703541",772,46675.51
"15626474",686,4802.25
"15608344",749,102975.72
"15768367",781,175071.29
"15806210",675,131970.86
"15697702",730,14174.09
"15689152",683,15378.75
"15568573",554,179797.79
"15689598",722,93917.68
"15713374",689,99490.01
"15679733",796,46415.09
"15759274",447,151815.76
"15607748",498,14865.05
"15607577",663,188007.99
"15813697",498,98175.74
"15801125",627,106851.70
"15777855",649,75204.21
"15635396",738,141872.05
"15698031",587,7103.71
"15678944",655,9241.83
"15718507",647,149517.71
"15808334",776,196079.32
"15804709",688,166165.93
"15645835",605,55724.24
"15738166",596,131768.98
"15675360",427,13858.95
"15793042",629,82774.07
"15630106",496,55389.59
"15810385",717,82336.73
"15578211",777,163225.48
"15572792",535,135536.72
"15620030",744,82422.97
"15783541",755,194660.78
"15679284",593,55347.28
"15582910",514,16717.11
"15688337",721,160277.65
"15734970",835,175905.97
"15759140",682,66040.83
"15643042",590,92198.05
"15773868",653,134625.09
"15615820",837,50974.57
"15730273",841,171922.72
"15724890",584,83058.14
"15765952",769,188382.77
"15685920",599,198030.24
"15663263",698,1055.66
"15568953",477,133173.19
"15643361",477,189875.83
"15699486",745,31802.92
"15747854",749,132649.85
"15691785",850,53067.83
"15709004",528,961.57
"15652218",750,71333.44
"15697127",543,16658.76
"15658486",579,74878.22
"15694160",624,112104.55
"15685290",595,48421.40
"15701042",596,170320.58
"15680449",431,37688.31
"15599860",647,136592.24
"15723169",640,48640.77
"15803842",752,89773.45
"15728224",710,42131.26
"15644174",638,186523.72
"15707110",660,41758.90
"15765415",609,199256.98
"15756751",596,153482.91
"15795151",705,21177.10
"15584037",727,25881.00
"15621409",496,66469.20
"15581102",554,142670.61
"15578096",537,103563.23
"15669887",839,69101.23
"15621834",700,59475.35
"15655341",458,135287.74
"15685314",850,38773.74
"15653997",699,138396.32
"15629551",615,110718.02
"15651264",850,118545.49
"15760825",604,123207.17
"15597394",668,99984.86
"15740383",594,58332.91
"15670562",470,50906.65
"15698117",701,127623.36
"15694805",664,169665.79
"15746802",477,194144.45
"15589428",756,35673.42
"15790267",625,177397.49
"15665402",703,159677.46
"15642093",646,153566.97
"15666181",650,52411.99
"15602554",664,79222.02
"15724251",682,32589.89
"15740147",725,93777.61
"15718289",553,112549.99
"15763148",576,191063.36
"15685245",608,153810.41
"15626985",850,105886.77
"15585823",627,96131.47
"15728167",667,15120.86
"15762928",548,16989.77
"15751774",774,143133.18
"15654733",794,93336.93
"15809777",497,9972.64
"15744200",587,30579.82
"15720713",850,199775.67
"15695356",722,179908.71
"15653315",555,101667.00
"15604792",609,171430.16
"15704819",734,112973.34
"15670859",718,190746.38
"15602797",645,187689.91
"15662533",598,153229.19
"15778154",628,14217.77
